PathwayId	PathwayName	KeggId	Gene	PathwayDescription
00670	One carbon pool by folate	K00605	PA2442	aminomethyltransferase [EC:2.1.2.10] | (RefSeq) gcvT2; glycine cleavage system protein T2
00670	One carbon pool by folate	K00600	PA2444	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA2; serine hydroxymethyltransfera
00670	One carbon pool by folate	K13938	PA3437	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3] | (RefSeq) folM;
00670	One carbon pool by folate	K08289	PA3751	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2] | (RefSeq) purT; phosphoribosylgly
00670	One carbon pool by folate	K01433	PA4314	formyltetrahydrofolate deformylase [EC:3.5.1.10] | (RefSeq) purU1; formyltetrahydrofolate def
00670	One carbon pool by folate	K00600	PA4602	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA3; serine hydroxymethyltransfera
00670	One carbon pool by folate	K00602	PA4854	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.
00670	One carbon pool by folate	K00605	PA5215	aminomethyltransferase [EC:2.1.2.10] | (RefSeq) gcvT1; glycine cleavage system aminomethyltra
00670	One carbon pool by folate	K01934	PA5228	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2] | (RefSeq) 5-formyltetrahydrofolate cyclo-
00670	One carbon pool by folate	K00600	PA5415	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA1; serine hydroxymethyltransfera
00670	One carbon pool by folate	K01433	PA5420	formyltetrahydrofolate deformylase [EC:3.5.1.10] | (RefSeq) purU2; formyltetrahydrofolate def
00680	Methane metabolism	K00058	PA0316	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399] | (RefS
00680	Methane metabolism	K01624	PA0555	fructose-bisphosphate aldolase, class II [EC:4.1.2.13] | (RefSeq) fda; fructose-1,6-bisphosph
00680	Methane metabolism	K13788	PA0835	phosphate acetyltransferase [EC:2.3.1.8] | (RefSeq) pta; phosphate acetyltransferase
00680	Methane metabolism	K00925	PA0836	acetate kinase [EC:2.7.2.1] | (RefSeq) ackA; acetate kinase
00680	Methane metabolism	K01895	PA0887	acetyl-CoA synthetase [EC:6.2.1.1] | (RefSeq) acsA; acetyl-CoA synthetase
00680	Methane metabolism	K11529	PA1499	glycerate 2-kinase [EC:2.7.1.165] | (RefSeq) hypothetical protein
00680	Methane metabolism	K02203	PA1757	phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39] | (RefSeq) thrH; phosphos
00680	Methane metabolism	K01007	PA1770	pyruvate, water dikinase [EC:2.7.9.2] | (RefSeq) ppsA; phosphoenolpyruvate synthase
00680	Methane metabolism	K00600	PA2444	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA2; serine hydroxymethyltransfera
00680	Methane metabolism	K01895	PA2555	acetyl-CoA synthetase [EC:6.2.1.1] | (RefSeq) AMP-binding protein
00680	Methane metabolism	K00831	PA3167	phosphoserine aminotransferase [EC:2.6.1.52] | (RefSeq) serC; 3-phosphoserine/phosphohydroxyt
00680	Methane metabolism	K01070	PA3628	S-formylglutathione hydrolase [EC:3.1.2.12] | (RefSeq) esterase
00680	Methane metabolism	K00121	PA3629	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1] | (
00680	Methane metabolism	K01689	PA3635	enolase [EC:4.2.1.11] | (RefSeq) eno; enolase
00680	Methane metabolism	K01595	PA3687	phosphoenolpyruvate carboxylase [EC:4.1.1.31] | (RefSeq) ppc; phosphoenolpyruvate carboxylase
00680	Methane metabolism	K00600	PA4602	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA3; serine hydroxymethyltransfera
00680	Methane metabolism	K00018	PA4626	glycerate dehydrogenase [EC:1.1.1.29] | (RefSeq) hprA; glycerate dehydrogenase
00680	Methane metabolism	K01895	PA4733	acetyl-CoA synthetase [EC:6.2.1.1] | (RefSeq) acsB; acetyl-CoA synthetase
00680	Methane metabolism	K00127	PA4810	formate dehydrogenase subunit gamma | (RefSeq) fdnI; nitrate-inducible formate dehydrogenase
00680	Methane metabolism	K00124	PA4811	formate dehydrogenase iron-sulfur subunit | (RefSeq) fdnH; nitrate-inducible formate dehydrog
00680	Methane metabolism	K00123	PA4812	formate dehydrogenase major subunit [EC:1.17.1.9] | (RefSeq) fdnG; formate dehydrogenase-O ma
00680	Methane metabolism	K01079	PA4960	phosphoserine phosphatase [EC:3.1.3.3] | (RefSeq) phosphoserine phosphatase
00680	Methane metabolism	K03841	PA5110	fructose-1,6-bisphosphatase I [EC:3.1.3.11] | (RefSeq) fbp; fructose-1,6-bisphosphatase
00680	Methane metabolism	K15633	PA5131	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12] | (RefSeq) pgm; 2,3
00680	Methane metabolism	K00600	PA5415	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA1; serine hydroxymethyltransfera
00680	Methane metabolism	K00148	PA5421	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46] | (RefSeq) fdhA; glutathione
00730	Thiamine metabolism	K03149	PA0381	thiazole synthase [EC:2.8.1.10] | (RefSeq) thiG; thiazole synthase
00730	Thiamine metabolism	K04487	PA2062	cysteine desulfurase [EC:2.8.1.7] | (RefSeq) pyridoxal-phosphate dependent protein
00730	Thiamine metabolism	K01077	PA3296	alkaline phosphatase [EC:3.1.3.1] | (RefSeq) phoA; alkaline phosphatase
00730	Thiamine metabolism	K00939	PA3686	adenylate kinase [EC:2.7.4.3] | (RefSeq) adk; adenylate kinase
00730	Thiamine metabolism	K04487	PA3814	cysteine desulfurase [EC:2.8.1.7] | (RefSeq) iscS; cysteine desulfurase
00730	Thiamine metabolism	K00941	PA3975	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7] | (RefSeq) thiD;
00730	Thiamine metabolism	K00788	PA3976	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3] | (RefSeq) thiE; thiamine-phosphate pyropho
00730	Thiamine metabolism	K01662	PA4044	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7] | (RefSeq) dxs; 1-deoxy-D-xylulose-5-pho
00730	Thiamine metabolism	K00946	PA4051	thiamine-monophosphate kinase [EC:2.7.4.16] | (RefSeq) thiL; thiamine monophosphate kinase
00730	Thiamine metabolism	K03153	PA4548	glycine oxidase [EC:1.4.3.19] | (RefSeq) D-amino acid oxidase
00730	Thiamine metabolism	K06949	PA4952	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100] | (RefSeq)
00730	Thiamine metabolism	K03147	PA4973	phosphomethylpyrimidine synthase [EC:4.1.99.17] | (RefSeq) thiC; thiamine biosynthesis protei
00730	Thiamine metabolism	K03151	PA5118	tRNA uracil 4-sulfurtransferase [EC:2.8.1.4] | (RefSeq) thiI; thiamine biosynthesis protein T
00280	Valine, leucine and isoleucine degradation	K00140	PA0130	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00822	PA0132	beta-alanine--pyruvate transaminase [EC:2.6.1.18] | (RefSeq) beta alanine--pyruvate transamin
00280	Valine, leucine and isoleucine degradation	K00140	PA0747	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00249	PA0879	acyl-CoA dehydrogenase [EC:1.3.8.7] | (RefSeq) acyl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00128	PA1027	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] | (RefSeq) aldehyde dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00249	PA1535	acyl-CoA dehydrogenase [EC:1.3.8.7] | (RefSeq) acyl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00020	PA1576	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31] | (RefSeq) 3-hydroxyisobutyrate dehydrogenas
00280	Valine, leucine and isoleucine degradation	K00382	PA1587	dihydrolipoamide dehydrogenase [EC:1.8.1.4] | (RefSeq) lpdG; 2-oxoglutarate dehydrogenase com
00280	Valine, leucine and isoleucine degradation	K01692	PA1629	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00280	Valine, leucine and isoleucine degradation	K00626	PA1736	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00280	Valine, leucine and isoleucine degradation	K01782	PA1737	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.
00280	Valine, leucine and isoleucine degradation	K01692	PA1748	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00280	Valine, leucine and isoleucine degradation	K01692	PA1821	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00280	Valine, leucine and isoleucine degradation	K01907	PA1997	acetoacetyl-CoA synthetase [EC:6.2.1.16] | (RefSeq) acetoacetyl-CoA synthetase
00280	Valine, leucine and isoleucine degradation	K01028	PA1999	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5] | (RefSeq) dhcA; dehydrocarnitine CoA transf
00280	Valine, leucine and isoleucine degradation	K01029	PA2000	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5] | (RefSeq) dhcB; dehydrocarnitine CoA transf
00280	Valine, leucine and isoleucine degradation	K00626	PA2001	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) atoB; acetyl-CoA acetyltransferase
00280	Valine, leucine and isoleucine degradation	K01640	PA2011	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] | (RefSeq) liuE; 3-hydroxy-3-isohexenylglutaryl-
00280	Valine, leucine and isoleucine degradation	K01968	PA2012	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4] | (RefSeq) liuD; methylcrotonyl-C
00280	Valine, leucine and isoleucine degradation	K13766	PA2013	methylglutaconyl-CoA hydratase [EC:4.2.1.18] | (RefSeq) liuC; gamma-carboxygeranoyl-CoA hydra
00280	Valine, leucine and isoleucine degradation	K01969	PA2014	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4] | (RefSeq) liuB; methylcrotonyl-Co
00280	Valine, leucine and isoleucine degradation	K00253	PA2015	isovaleryl-CoA dehydrogenase [EC:1.3.8.4] | (RefSeq) liuA; isovaleryl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00166	PA2247	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4] | (RefSeq) bkdA1; 2-ox
00280	Valine, leucine and isoleucine degradation	K00167	PA2248	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4] | (RefSeq) bkdA2; 2-oxo
00280	Valine, leucine and isoleucine degradation	K09699	PA2249	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168] | (Re
00280	Valine, leucine and isoleucine degradation	K00382	PA2250	dihydrolipoamide dehydrogenase [EC:1.8.1.4] | (RefSeq) lpdV; branched-chain alpha-keto acid d
00280	Valine, leucine and isoleucine degradation	K00249	PA2550	acyl-CoA dehydrogenase [EC:1.3.8.7] | (RefSeq) acyl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00248	PA2552	butyryl-CoA dehydrogenase [EC:1.3.8.1] | (RefSeq) acyl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00626	PA2553	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
00280	Valine, leucine and isoleucine degradation	K00632	PA2940	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) acyl-CoA thiolase
00280	Valine, leucine and isoleucine degradation	K00632	PA3013	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) foaB; 3-ketoacyl-CoA thiolase
00280	Valine, leucine and isoleucine degradation	K01825	PA3014	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoy
00280	Valine, leucine and isoleucine degradation	K00020	PA3312	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31] | (RefSeq) 3-hydroxyisobutyrate dehydrogenas
00280	Valine, leucine and isoleucine degradation	K00263	PA3418	leucine dehydrogenase [EC:1.4.1.9] | (RefSeq) ldh; leucine dehydrogenase
00280	Valine, leucine and isoleucine degradation	K01692	PA3426	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00280	Valine, leucine and isoleucine degradation	K00632	PA3454	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) acyl-CoA thiolase
00280	Valine, leucine and isoleucine degradation	K00020	PA3569	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31] | (RefSeq) mmsB; 3-hydroxyisobutyrate dehydr
00280	Valine, leucine and isoleucine degradation	K00140	PA3570	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00626	PA3589	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00280	Valine, leucine and isoleucine degradation	K00626	PA3925	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
00280	Valine, leucine and isoleucine degradation	K00626	PA4785	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00280	Valine, leucine and isoleucine degradation	K00382	PA4829	dihydrolipoamide dehydrogenase [EC:1.8.1.4] | (RefSeq) lpd3; dihydrolipoamide dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00128	PA4899	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] | (RefSeq) aldehyde dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00249	PA4994	acyl-CoA dehydrogenase [EC:1.3.8.7] | (RefSeq) acyl-CoA dehydrogenase
00280	Valine, leucine and isoleucine degradation	K00826	PA5013	branched-chain amino acid aminotransferase [EC:2.6.1.42] | (RefSeq) ilvE; branched-chain amin
00280	Valine, leucine and isoleucine degradation	K00822	PA5313	beta-alanine--pyruvate transaminase [EC:2.6.1.18] | (RefSeq) omega amino acid--pyruvate trans
00281	Geraniol degradation	K01692	PA1629	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00281	Geraniol degradation	K01782	PA1737	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.
00281	Geraniol degradation	K01692	PA1748	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00281	Geraniol degradation	K01692	PA1821	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00281	Geraniol degradation	K01640	PA2011	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] | (RefSeq) liuE; 3-hydroxy-3-isohexenylglutaryl-
00281	Geraniol degradation	K13774	PA2887	citronellol/citronellal dehydrogenase | (RefSeq) atuB; citronellol catabolism dehydrogenase
00281	Geraniol degradation	K13778	PA2888	geranyl-CoA carboxylase beta subunit [EC:6.4.1.5] | (RefSeq) atuC; geranyl-CoA carboxylase su
00281	Geraniol degradation	K11731	PA2889	citronellyl-CoA dehydrogenase [EC:1.3.99.-] | (RefSeq) atuD; citronellyl-CoA dehydrogenase
00281	Geraniol degradation	K13779	PA2890	isohexenylglutaconyl-CoA hydratase [EC:4.2.1.57] | (RefSeq) atuE; isohexenylglutaconyl-CoA hy
00281	Geraniol degradation	K13777	PA2891	geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5] | (RefSeq) atuF; geranyl-CoA carboxylase s
00281	Geraniol degradation	K13775	PA2892	citronellol/citronellal dehydrogenase | (RefSeq) atuG; short-chain dehydrogenase
00281	Geraniol degradation	K13776	PA2893	citronellyl-CoA synthetase [EC:6.2.1.-] | (RefSeq) atuH; long-chain-acyl-CoA synthetase
00281	Geraniol degradation	K00632	PA2940	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) acyl-CoA thiolase
00281	Geraniol degradation	K00632	PA3013	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) foaB; 3-ketoacyl-CoA thiolase
00281	Geraniol degradation	K01825	PA3014	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoy
00281	Geraniol degradation	K01692	PA3426	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00281	Geraniol degradation	K00632	PA3454	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) acyl-CoA thiolase
00290	Valine, leucine and isoleucine biosynthesis	K01754	PA0331	threonine dehydratase [EC:4.3.1.19] | (RefSeq) ilvA1; threonine dehydratase
00290	Valine, leucine and isoleucine biosynthesis	K01687	PA0353	dihydroxy-acid dehydratase [EC:4.2.1.9] | (RefSeq) ilvD; dihydroxy-acid dehydratase
00290	Valine, leucine and isoleucine biosynthesis	K01754	PA0851	threonine dehydratase [EC:4.3.1.19] | (RefSeq) hypothetical protein
00290	Valine, leucine and isoleucine biosynthesis	K01649	PA1217	2-isopropylmalate synthase [EC:2.3.3.13] | (RefSeq) 2-isopropylmalate synthase
00290	Valine, leucine and isoleucine biosynthesis	K01754	PA1326	threonine dehydratase [EC:4.3.1.19] | (RefSeq) ilvA2; threonine dehydratase
00290	Valine, leucine and isoleucine biosynthesis	K01652	PA1417	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) hypothetical protein
00290	Valine, leucine and isoleucine biosynthesis	K01652	PA2035	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) thiamine pyrophosphate p
00290	Valine, leucine and isoleucine biosynthesis	K14260	PA2828	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2] | (RefSeq) aminotransferase
00290	Valine, leucine and isoleucine biosynthesis	K00052	PA3118	3-isopropylmalate dehydrogenase [EC:1.1.1.85] | (RefSeq) leuB; 3-isopropylmalate dehydrogenas
00290	Valine, leucine and isoleucine biosynthesis	K01704	PA3120	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35] | (RefS
00290	Valine, leucine and isoleucine biosynthesis	K01703	PA3121	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35] | (RefS
00290	Valine, leucine and isoleucine biosynthesis	K00263	PA3418	leucine dehydrogenase [EC:1.4.1.9] | (RefSeq) ldh; leucine dehydrogenase
00290	Valine, leucine and isoleucine biosynthesis	K01652	PA3506	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) hypothetical protein
00290	Valine, leucine and isoleucine biosynthesis	K01649	PA3792	2-isopropylmalate synthase [EC:2.3.3.13] | (RefSeq) leuA; 2-isopropylmalate synthase
00290	Valine, leucine and isoleucine biosynthesis	K01652	PA4180	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) acetolactate synthase
00290	Valine, leucine and isoleucine biosynthesis	K00053	PA4694	ketol-acid reductoisomerase [EC:1.1.1.86] | (RefSeq) ilvC; ketol-acid reductoisomerase
00290	Valine, leucine and isoleucine biosynthesis	K01653	PA4695	acetolactate synthase I/III small subunit [EC:2.2.1.6] | (RefSeq) ilvH; acetolactate synthase
00290	Valine, leucine and isoleucine biosynthesis	K01652	PA4696	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) ilvI; acetolactate synth
00290	Valine, leucine and isoleucine biosynthesis	K00826	PA5013	branched-chain amino acid aminotransferase [EC:2.6.1.42] | (RefSeq) ilvE; branched-chain amin
00300	Lysine biosynthesis	K01714	PA0223	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] | (RefSeq) dihydrodipicolinate synthet
00300	Lysine biosynthesis	K00821	PA0530	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17] | (RefSeq)
00300	Lysine biosynthesis	K00928	PA0904	aspartate kinase [EC:2.7.2.4] | (RefSeq) lysC; aspartokinase
00300	Lysine biosynthesis	K01714	PA1010	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] | (RefSeq) dapA; 4-hydroxy-tetrahydrod
00300	Lysine biosynthesis	K01439	PA1162	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18] | (RefSeq) dapE; succinyl-diaminopimelat
00300	Lysine biosynthesis	K00133	PA3117	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] | (RefSeq) asd; aspartate-semialdehyde deh
00300	Lysine biosynthesis	K14267	PA3659	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] | (RefSeq) succinyldiaminopimelate t
00300	Lysine biosynthesis	K00674	PA3666	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117] | (RefSeq)
00300	Lysine biosynthesis	K00003	PA3736	homoserine dehydrogenase [EC:1.1.1.3] | (RefSeq) hom; homoserine dehydrogenase
00300	Lysine biosynthesis	K01714	PA4188	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] | (RefSeq) hypothetical protein
00300	Lysine biosynthesis	K01929	PA4416	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10] | (RefSeq) murF; UDP
00300	Lysine biosynthesis	K01928	PA4417	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13] | (RefSeq
00300	Lysine biosynthesis	K00215	PA4759	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] | (RefSeq) dapB; 4-hydroxy-tetrahydr
00300	Lysine biosynthesis	K01586	PA5277	diaminopimelate decarboxylase [EC:4.1.1.20] | (RefSeq) lysA; diaminopimelate decarboxylase
00300	Lysine biosynthesis	K01778	PA5278	diaminopimelate epimerase [EC:5.1.1.7] | (RefSeq) dapF; diaminopimelate epimerase
00310	Lysine degradation	K00135	PA0265	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.
00310	Lysine degradation	K14268	PA0266	5-aminovalerate/4-aminobutyrate aminotransferase [EC:2.6.1.48 2.6.1.19] | (RefSeq) 5-aminoval
00310	Lysine degradation	K00252	PA0447	glutaryl-CoA dehydrogenase [EC:1.3.8.6] | (RefSeq) gcdH; glutaryl-CoA dehydrogenase
00310	Lysine degradation	K00128	PA1027	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] | (RefSeq) aldehyde dehydrogenase
